,REVENUE,HWT_SUBSCRIBER,NAME,EMAIL,FIRST_NAME,FAMILY_NAME,TOTAL_MEALS_ORDERED,UNIQUE_MEALS_PURCH,CUSTOMER_SERVICE_TICKETS_CNT,PRODUCT_CATEGORIES_VIEWED,SITE_VISIT_TIME_PER_VISIT_AVG,MOBILE_NUMBER,MEALS_CANCEL_BEFORE_NOON,MEALS_CANCEL_AFTER_NOON,SPECIFIED_TASTE_AND_PREFERENCES,PC_LOGINS_CNT,MOBILE_LOGINS_CNT,WEEKS_SUBSCRIBED_TO_WEEKLY_PLAN_CNT,ORDERS_DELIVERED_BEFORE_DELIVERY_CNT,ORDERS_DELIVERED_AFTER_DELIVERY_CNT,PACKAGE_ROOM_AT_CUSTOMER,FRIDGE_LOCKER_IN_PACKAGE_ROOM,PRCNT_FOLLOWED_MEAL_RECOM_WEB_MOBILE,SECONDS_WATCHING_PREP_VID_AVG,LARGEST_ORDER_SIZE,MASTER_CLASSES_ATTENDED_CNT,MEAL_RATING_MEDIAN,SITE_CLICKS_PER_VISIT_AVG,PHOTOS_VIEWED_COUNT,missing_FAMILY_NAME,fe_MEAL_CHOICE_SPECIFICITY,fe_SITE_CLICK_RATE,fe_SUBSCRIPTIONS_SYNERGY,flag_WEEKS_SUBSCRIBED_TO_WEEKLY_PLAN_CNT_lo,fe_CUSTOMER_COMPANY,fe_CUSTOMER_DOMAIN
1691,1150.0,0,Shae,shae@cocacola.com,Shae,Shae,33,3,3,6,89.5,0,5,0,0,5,1,11,3,5,0,0,30.0,89.0,3,0,2,15,0,0,0.09090909090909091,0.16759776536312848,1,1,cocacola,professional_domain
1692,2625.0,0,Sharna,sharna@ge.org,Sharna,Sharna,91,3,7,1,223.58999999999997,1,0,1,1,6,1,0,0,3,0,0,20.0,135.8,4,1,3,12,128,0,0.03296703296703297,0.05366966322286328,1,1,ge,for_proft_domain
1693,1160.0,0,Shella,shella@yahoo.com,Shella,Shella,35,7,4,8,84.92,1,0,0,0,5,2,0,2,4,0,0,10.0,91.0,3,0,3,12,0,0,0.2,0.1413094677343382,1,1,yahoo,personal_domain
1694,1810.0,0,Sherrit,sherrit@yahoo.com,Sherrit,Sherrit,70,6,5,5,118.39,1,0,2,1,6,1,0,1,5,0,0,20.0,160.4,5,1,3,14,0,0,0.08571428571428572,0.11825323084719994,1,1,yahoo,personal_domain
1695,1840.0,0,Shireen Baratheon,shireen.baratheon@gmail.com,Shireen,Baratheon,142,7,7,3,61.58,0,0,0,0,5,1,0,0,2,1,0,30.0,133.7,3,1,3,13,0,0,0.04929577464788732,0.2111075024358558,1,1,gmail,personal_domain
1696,1499.0,0,Shirei Frey,shirei.frey@disney.com,Shirei,Frey,50,7,4,10,87.85,1,1,0,1,5,2,10,0,4,0,0,20.0,98.5,4,0,2,15,220,0,0.14,0.17074558907228232,1,1,disney,professional_domain
1697,1830.0,0,Sigfryd Harlaw,sigfryd.harlaw@cisco.com,Sigfryd,Harlaw,92,6,6,5,106.84,1,0,0,1,6,2,8,1,9,0,0,10.0,163.3,5,1,3,14,0,0,0.06521739130434782,0.13103706476974916,1,1,cisco,professional_domain
1698,1760.0,0,Skittrick,skittrick@walmart.com,Skittrick,Skittrick,46,5,4,9,72.24,0,0,0,0,5,2,14,4,8,0,0,20.0,113.2,3,0,3,15,0,0,0.10869565217391304,0.20764119601328906,1,1,walmart,professional_domain
1699,1608.25,0,Squirrel,squirrel@protonmail.com,Squirrel,Squirrel,14,1,12,10,71.31,1,3,1,1,6,1,0,0,1,0,0,30.0,78.4,2,0,1,16,0,0,0.07142857142857142,0.22437245828074603,1,1,protonmail,personal_domain
1700,1275.0,0,Stafford Lannister,stafford.lannister@me.com,Stafford,Lannister,31,8,4,8,76.0,1,0,0,1,6,1,8,0,0,1,0,30.0,104.0,3,0,3,12,0,0,0.25806451612903225,0.15789473684210525,1,1,me,junk_domain
1701,1375.0,0,Stannis Baratheon,stannis.baratheon@protonmail.com,Stannis,Baratheon,76,2,6,2,95.0,1,0,2,0,6,1,1,0,7,0,0,20.0,105.4,4,0,3,12,156,0,0.02631578947368421,0.12631578947368421,1,1,protonmail,personal_domain
1702,6375.0,0,Pate of the Blue Fork,pate.of.the.blue.fork@aol.com,Pate,of the Blue Fork,99,3,9,5,128.33,1,1,0,1,6,1,4,2,3,0,0,10.0,197.8,5,1,4,9,290,0,0.030303030303030304,0.07013169173225278,1,1,aol,junk_domain
1703,2030.0,0,Yoren,yoren@me.com,Yoren,Yoren,66,9,6,4,104.39,1,2,0,1,6,2,0,0,1,0,0,30.0,144.4,4,0,3,11,68,0,0.13636363636363635,0.1053740779768177,1,1,me,junk_domain
1704,1369.0,0,Xaro Xhoan Daxos,xaro.xhoan.daxos@live.com,Xaro,Xhoan Daxos,74,2,6,10,110.0,0,0,0,0,5,2,19,0,4,1,0,30.0,168.0,6,0,3,13,164,0,0.02702702702702703,0.11818181818181818,0,0,live,junk_domain
1705,2895.0,0,Endehar,endehar@msn.com,Endehar,Endehar,111,3,8,8,397.04,1,0,2,1,5,2,44,0,2,1,0,30.0,136.3,3,2,3,15,0,0,0.02702702702702703,0.03777956880918799,0,0,msn,junk_domain
1706,1985.0,0,Mushroom,mushroom@live.com,Mushroom,Mushroom,49,5,7,4,73.01,0,2,0,1,6,2,7,3,4,0,0,20.0,192.2,5,1,3,14,500,0,0.10204081632653061,0.19175455417066153,1,1,live,junk_domain
1707,2490.0,0,Frenya,frenya@me.com,Frenya,Frenya,94,4,6,4,114.88,0,0,0,1,6,2,35,0,19,0,0,10.0,213.4,8,0,3,12,0,0,0.0425531914893617,0.10445682451253482,0,0,me,junk_domain
1708,1349.0,0,Jeyne Rivers,jeyne.rivers@msn.com,Jeyne,Rivers,57,5,6,3,67.52,1,0,0,1,6,1,0,0,6,0,0,30.0,85.8,3,0,3,12,0,0,0.08771929824561403,0.17772511848341233,1,1,msn,junk_domain
1709,1700.0,0,Lem,lem@aol.com,Lem,Lem,170,3,7,4,111.69,1,1,0,1,6,1,4,6,1,1,0,30.0,139.6,4,1,3,15,0,0,0.01764705882352941,0.13430029546065,1,1,aol,junk_domain
1710,2070.0,0,Rowan,rowan@aol.com,Rowan,Rowan,94,8,7,10,63.89,1,0,0,0,5,1,0,7,2,0,0,20.0,136.2,4,1,3,12,256,0,0.0851063829787234,0.18782282047268742,1,1,aol,junk_domain
1711,1410.0,0,Albar Royce,albar.royce@hotmail.com,Albar,Royce,39,5,7,7,62.76,1,4,0,1,5,1,26,0,1,1,1,30.0,196.9,7,1,3,13,0,0,0.1282051282051282,0.20713830465264502,0,0,hotmail,junk_domain
1712,1625.0,0,Quellon Greyjoy,quellon.greyjoy@live.com,Quellon,Greyjoy,39,4,7,1,146.48999999999998,0,0,0,1,6,2,3,0,1,0,0,30.0,119.1,3,1,3,11,0,0,0.10256410256410256,0.07509044986005872,1,1,live,junk_domain
1713,1495.0,0,Benjen Stark (Sweet),benjen.stark.(sweet)@msn.com,Benjen,Stark ,85,4,3,2,73.94,1,0,0,0,4,1,12,0,10,0,0,10.0,196.2,7,1,3,14,0,0,0.047058823529411764,0.18934271030565325,1,1,msn,junk_domain
1714,2730.0,0,Myria Jordayne,myria.jordayne@aol.com,Myria,Jordayne,122,9,7,9,128.35,1,0,0,1,5,2,1,2,7,0,0,20.0,179.2,5,1,3,14,172,0,0.07377049180327869,0.1090767432800935,1,1,aol,junk_domain
1715,2595.0,0,Lymond Lychester,lymond.lychester@aol.com,Lymond,Lychester,113,5,6,2,172.7,1,0,0,1,5,2,0,1,0,1,0,20.0,183.9,5,0,3,14,30,0,0.04424778761061947,0.08106543138390272,1,1,aol,junk_domain
1716,1920.0,0,Satin,satin@passport.com,Satin,Satin,64,4,7,10,110.39,1,0,1,1,6,1,9,0,0,0,0,10.0,193.0,7,1,3,13,549,0,0.0625,0.11776429024368149,1,1,passport,junk_domain
1717,1485.0,0,Melissa Blackwood,melissa.blackwood@msn.com,Melissa,Blackwood,37,9,7,2,136.20999999999998,1,2,1,1,6,1,6,0,1,0,0,30.0,144.1,5,1,3,12,0,0,0.24324324324324326,0.08809925849790766,1,1,msn,junk_domain
1718,1585.0,0,Walder Haigh,walder.haigh@aol.com,Walder,Haigh,47,9,7,5,136.0,0,1,0,0,6,1,35,0,3,1,0,30.0,115.2,4,1,2,17,0,0,0.19148936170212766,0.125,0,0,aol,junk_domain
1719,640.0,0,Marq Piper,marq.piper@aol.com,Marq,Piper,13,7,11,8,42.0,1,0,2,0,5,1,3,0,4,0,0,30.0,67.2,2,0,2,14,0,0,0.5384615384615384,0.3333333333333333,1,1,aol,junk_domain
1720,1200.0,0,Errok,errok@passport.com,Errok,Errok,62,2,8,9,65.0,1,1,0,1,6,1,14,7,0,1,0,20.0,109.0,3,0,2,17,0,0,0.03225806451612903,0.26153846153846155,1,1,passport,junk_domain
1721,1710.0,0,Enger,enger@aol.com,Enger,Enger,63,6,4,6,91.47,1,1,0,1,5,2,0,0,0,1,1,20.0,171.6,6,1,3,12,318,0,0.09523809523809523,0.13119055428009183,1,1,aol,junk_domain
1722,1590.0,0,Galbart Glover,galbart.glover@hotmail.com,Galbart,Glover,101,5,4,2,106.0,1,1,2,0,6,1,0,3,2,0,0,20.0,120.9,4,0,3,13,0,0,0.04950495049504951,0.12264150943396226,1,1,hotmail,junk_domain
1723,1370.0,0,Likely Luke,likely.luke@aol.com,Likely,Luke,99,4,7,3,42.6,0,1,0,1,6,2,10,0,4,1,0,20.0,165.4,5,1,2,16,0,0,0.04040404040404041,0.3755868544600939,1,1,aol,junk_domain
1724,2660.0,0,Todder,todder@live.com,Todder,Todder,90,1,6,1,37.0,1,0,0,1,5,2,7,0,3,0,0,20.0,123.6,2,0,3,14,216,0,0.011111111111111112,0.3783783783783784,1,1,live,junk_domain
1725,1280.0,0,Haggo,haggo@hotmail.com,Haggo,Haggo,93,2,6,9,59.28,1,2,0,0,5,2,3,0,4,1,0,10.0,95.8,3,1,3,12,0,0,0.021505376344086023,0.20242914979757085,1,1,hotmail,junk_domain
1726,1205.0,0,Goady,goady@live.com,Goady,Goady,41,8,5,2,228.73,1,2,2,1,6,1,0,0,3,1,0,30.0,86.4,3,0,3,14,0,0,0.1951219512195122,0.061207537271018235,1,1,live,junk_domain
1727,2450.0,0,Grigg,grigg@msn.com,Grigg,Grigg,34,1,7,5,55.0,1,1,0,0,6,1,10,0,13,0,0,20.0,90.7,3,0,2,14,76,0,0.029411764705882353,0.2545454545454545,1,1,msn,junk_domain
1728,1395.0,0,Joramun,joramun@aol.com,Joramun,Joramun,116,6,6,4,41.35,0,1,0,1,5,2,50,0,4,1,0,20.0,104.9,3,0,2,16,149,0,0.05172413793103448,0.38694074969770254,0,0,aol,junk_domain
1729,1220.0,0,Wendello Qar Deeth,wendello.qar.deeth@aol.com,Wendello,Qar Deeth,69,7,6,2,192.75,1,0,0,1,6,2,4,0,4,0,0,20.0,132.4,4,0,2,17,0,0,0.10144927536231885,0.08819714656290532,1,1,aol,junk_domain
1730,1080.0,0,Pate (Standfast),pate.(standfast)@aol.com,Pate,,12,5,11,7,75.25,1,0,0,1,5,2,0,0,5,0,0,30.0,166.8,6,0,2,16,0,1,0.4166666666666667,0.21262458471760798,1,1,aol,junk_domain
1731,2264.5,0,Forley Prester,forley.prester@live.com,Forley,Prester,64,1,4,7,44.0,0,1,0,1,6,1,11,7,9,0,0,20.0,154.0,5,0,1,19,0,0,0.015625,0.4318181818181818,1,1,live,junk_domain
1732,933.0,0,Walda Rivers (daughter of Aemon),walda.rivers.(daughter.of.aemon)@aol.com,Walda,Rivers ,13,8,11,2,61.49,1,0,0,1,6,2,11,0,6,0,0,30.0,188.4,5,0,1,17,0,0,0.6153846153846154,0.27646771832818345,1,1,aol,junk_domain
1733,1370.0,0,Aeron Greyjoy,aeron.greyjoy@aol.com,Aeron,Greyjoy,36,8,6,5,76.55,1,1,1,1,6,1,1,0,17,0,0,20.0,122.8,4,1,2,16,0,0,0.2222222222222222,0.20901371652514697,1,1,aol,junk_domain
1734,1080.0,0,Maggy,maggy@hotmail.com,Maggy,Maggy,13,7,12,3,78.82,0,1,0,1,7,1,21,0,1,0,0,10.0,133.7,3,0,2,16,0,0,0.5384615384615384,0.20299416391778738,0,0,hotmail,junk_domain
1735,960.0,0,Robb Reyne,robb.reyne@live.com,Robb,Reyne,15,8,12,3,100.22999999999999,1,0,0,1,6,1,2,0,1,0,0,10.0,98.7,3,0,2,17,504,0,0.5333333333333333,0.1696098972363564,1,1,live,junk_domain
1736,2222.5,0,Lucos,lucos@passport.com,Lucos,Lucos,53,1,5,2,36.0,1,0,0,1,6,1,14,1,2,0,0,20.0,104.0,4,0,2,16,0,0,0.018867924528301886,0.4444444444444444,1,1,passport,junk_domain
1737,800.0,0,Medwick Tyrell,medwick.tyrell@msn.com,Medwick,Tyrell,13,4,11,3,118.8,0,1,0,1,5,1,4,0,0,0,0,20.0,92.4,3,0,2,17,0,0,0.3076923076923077,0.1430976430976431,1,1,msn,junk_domain
1738,3139.5,0,Stannis Seaworth,stannis.seaworth@yahoo.com,Stannis,Seaworth,51,1,8,6,43.0,1,3,0,0,5,2,0,8,3,0,0,10.0,150.1,4,0,3,15,360,0,0.0196078431372549,0.3488372093023256,1,1,yahoo,personal_domain
1739,1117.0,0,Steelskin,steelskin@travelers.com,Steelskin,Steelskin,50,9,6,7,13.8,0,1,0,1,6,2,0,0,0,0,0,30.0,130.2,4,0,2,15,356,0,0.18,1.0869565217391304,1,1,travelers,professional_domain
1740,2688.0,0,Stiv,stiv@hotmail.com,Stiv,Stiv,90,7,7,8,111.41,1,0,0,1,6,2,14,0,1,0,0,30.0,203.7,6,1,3,14,0,0,0.07777777777777778,0.1256619693025761,1,1,hotmail,junk_domain
1741,1539.0,0,Stygg,stygg@gmail.com,Stygg,Stygg,72,5,4,6,78.92,1,0,0,1,5,2,6,0,0,0,0,10.0,119.9,3,0,3,14,0,0,0.06944444444444445,0.17739483020780536,1,1,gmail,personal_domain
1742,1920.0,0,Sylas,sylas@protonmail.com,Sylas,Sylas,195,3,7,5,86.42,1,1,0,1,5,2,50,1,4,1,0,30.0,163.8,5,2,3,14,0,0,0.015384615384615385,0.16199953714417958,0,0,protonmail,personal_domain
1743,2040.0,0,Symeon Star-Eyes,symeon.star-eyes@hotmail.com,Symeon,Star-Eyes,136,6,9,10,65.21,0,9,0,1,6,1,14,0,0,0,0,30.0,135.8,3,0,3,13,0,0,0.04411764705882353,0.19935592700506058,1,1,hotmail,junk_domain
1744,3840.0,0,Symon Silver Tongue,symon.silver.tongue@gmail.com,Symon,Silver Tongue,87,4,7,7,35.09,1,0,0,1,5,2,0,0,3,0,0,30.0,155.7,3,1,3,13,260,0,0.04597701149425287,0.37047591906526073,1,1,gmail,personal_domain
1745,4770.0,0,Tanselle,tanselle@yahoo.com,Tanselle,Tanselle,89,4,7,10,186.78,0,1,0,0,6,1,1,1,6,1,1,20.0,249.7,5,2,3,13,0,0,0.0449438202247191,0.06960059963593533,1,1,yahoo,personal_domain
1746,4600.0,0,Tansy,tansy@protonmail.com,Tansy,Tansy,210,6,10,6,129.39,1,0,0,1,6,2,6,2,3,0,0,30.0,279.0,8,1,5,7,468,0,0.02857142857142857,0.05410000772857254,1,1,protonmail,personal_domain
1747,2250.5,0,Terro,terro@ge.org,Terro,Terro,45,1,4,8,36.0,1,2,0,1,6,1,2,0,0,0,0,30.0,156.0,6,0,3,15,260,0,0.022222222222222223,0.4166666666666667,1,1,ge,for_proft_domain
1748,1100.0,0,Theomore Harlaw,theomore.harlaw@homedepot.com,Theomore,Harlaw,26,5,18,4,131.6,1,0,0,0,6,1,1,0,0,0,0,10.0,139.2,3,2,3,14,216,0,0.19230769230769232,0.10638297872340426,1,1,homedepot,professional_domain
1749,4856.25,0,Theon Stark,theon.stark@boeing.com,Theon,Stark,81,1,6,7,31.0,0,0,0,0,6,2,22,2,4,0,0,10.0,210.8,5,2,3,13,0,0,0.012345679012345678,0.41935483870967744,0,0,boeing,professional_domain
1750,1730.0,0,Thistle,thistle@caterpillar.com,Thistle,Thistle,49,5,6,1,27.68,1,0,0,1,6,2,12,1,3,1,0,30.0,162.6,4,0,3,12,106,0,0.10204081632653061,0.43352601156069365,1,1,caterpillar,professional_domain
1751,1280.0,0,Ronald Connington,ronald.connington@hotmail.com,Ronald,Connington,33,8,7,7,63.55,0,0,0,1,5,1,0,6,3,0,0,20.0,136.2,4,0,3,12,0,0,0.24242424242424243,0.1888276947285602,1,1,hotmail,junk_domain
1752,4450.0,0,Hobber Redwyne,hobber.redwyne@live.com,Hobber,Redwyne,249,4,9,3,160.74,1,1,0,1,5,1,6,0,1,0,0,10.0,245.2,8,1,4,10,724,0,0.01606425702811245,0.06221226825930073,1,1,live,junk_domain
1753,3195.0,0,Lyonel Frey,lyonel.frey@passport.com,Lyonel,Frey,59,8,8,1,126.05,0,0,0,1,6,2,10,2,10,1,0,20.0,235.3,8,1,3,13,278,0,0.13559322033898305,0.10313367711225704,1,1,passport,junk_domain
1754,1426.0,0,Alys Karstark,alys.karstark@msn.com,Alys,Karstark,34,2,5,6,128.01,1,1,0,1,6,1,13,4,1,0,0,10.0,172.8,8,0,3,13,108,0,0.058823529411764705,0.10155456604952738,1,1,msn,junk_domain
1755,6562.5,0,Aenys I Targaryen,aenys.i.targaryen@passport.com,Aenys,I Targaryen,65,1,9,6,48.0,1,1,0,0,5,2,0,9,0,0,0,30.0,187.4,6,1,4,10,310,0,0.015384615384615385,0.20833333333333334,1,1,passport,junk_domain
1756,1295.0,0,Illifer,illifer@hotmail.com,Illifer,Illifer,49,3,4,7,101.0,1,0,0,0,5,2,11,1,3,0,0,10.0,205.8,6,1,3,14,0,0,0.061224489795918366,0.13861386138613863,1,1,hotmail,junk_domain
1757,3325.0,0,Mollander,mollander@hotmail.com,Mollander,Mollander,72,1,7,2,34.0,1,1,0,1,6,1,48,0,4,1,1,30.0,168.0,1,0,3,12,0,0,0.013888888888888888,0.35294117647058826,0,0,hotmail,junk_domain
1758,1995.0,0,Lollys Stokeworth,lollys.stokeworth@me.com,Lollys,Stokeworth,53,9,7,2,184.94,1,0,0,1,5,2,8,0,0,1,0,30.0,132.4,4,0,3,14,0,0,0.16981132075471697,0.0757002271006813,1,1,me,junk_domain
1759,1755.0,0,Shagwell,shagwell@aol.com,Shagwell,Shagwell,39,4,5,2,105.36999999999999,1,2,0,1,5,1,50,2,0,1,0,20.0,162.6,4,0,3,11,106,0,0.10256410256410256,0.10439404004934992,0,0,aol,junk_domain
1760,1725.0,0,Yohn Royce,yohn.royce@passport.com,Yohn,Royce,58,7,6,3,179.6,1,0,0,1,5,1,11,8,4,1,0,10.0,155.6,4,1,3,14,340,0,0.1206896551724138,0.0779510022271715,1,1,passport,junk_domain
1761,2070.0,0,Elwood Meadows,elwood.meadows@passport.com,Elwood,Meadows,66,8,7,7,129.53,1,1,1,1,5,1,8,1,5,0,0,20.0,184.8,6,1,3,14,0,0,0.12121212121212122,0.10808306955917547,1,1,passport,junk_domain
1762,2380.0,0,Arianne Martell,arianne.martell@hotmail.com,Arianne,Martell,29,1,5,8,39.0,1,1,0,1,6,1,0,5,2,1,0,10.0,153.6,5,0,2,16,0,0,0.034482758620689655,0.41025641025641024,1,1,hotmail,junk_domain
1763,1800.0,0,Penny,penny@hotmail.com,Penny,Penny,77,3,8,2,200.0,1,0,2,1,5,1,39,0,2,0,0,30.0,220.7,5,1,3,15,287,0,0.03896103896103896,0.075,0,0,hotmail,junk_domain
1764,1799.0,0,Daenerys Targaryen (daughter of Aegon IV),daenerys.targaryen.(daughter.of.aegon.iv)@hotmail.com,Daenerys,Targaryen ,40,4,8,9,115.49,1,0,1,1,5,2,26,0,2,1,0,10.0,123.4,5,0,3,14,0,0,0.1,0.12122261667676856,0,0,hotmail,junk_domain
1765,810.0,0,Gared,gared@me.com,Gared,Gared,13,3,12,9,20.9,1,0,0,0,7,2,26,0,5,0,0,20.0,63.0,1,0,1,19,0,0,0.23076923076923078,0.9090909090909092,0,0,me,junk_domain
1766,999.0,0,Karlon Stark,karlon.stark@hotmail.com,Karlon,Stark,13,9,12,4,60.7,1,0,0,1,6,2,2,0,1,0,0,10.0,79.2,2,0,2,14,0,0,0.6923076923076923,0.23064250411861614,1,1,hotmail,junk_domain
1767,1820.0,0,Vickon Greyjoy,vickon.greyjoy@hotmail.com,Vickon,Greyjoy,15,1,11,10,69.01,1,0,0,0,5,2,2,0,0,0,0,30.0,109.1,3,1,2,15,88,0,0.06666666666666667,0.217359802927112,1,1,hotmail,junk_domain
1768,663.25,0,Daven Lannister,daven.lannister@msn.com,Daven,Lannister,12,1,11,4,61.25,0,1,2,0,6,1,6,9,1,0,0,30.0,96.8,4,0,1,16,0,0,0.08333333333333333,0.2612244897959184,1,1,msn,junk_domain
1769,1435.0,0,Rigney,rigney@hotmail.com,Rigney,Rigney,15,1,11,10,54.4,1,0,0,0,5,1,0,0,3,1,0,20.0,115.2,4,0,1,15,0,0,0.06666666666666667,0.2757352941176471,1,1,hotmail,junk_domain
1770,1558.0,0,Alyssa Blackwood,alyssa.blackwood@live.com,Alyssa,Blackwood,61,8,4,1,84.42,1,1,0,0,6,2,14,0,2,1,0,20.0,99.2,4,0,2,15,0,0,0.13114754098360656,0.17768301350390903,1,1,live,junk_domain
1771,1565.0,0,Togg Joth,togg.joth@yahoo.com,Togg,Joth,122,2,5,4,87.0,0,2,0,1,6,1,7,4,1,0,0,30.0,147.8,4,2,3,14,0,0,0.01639344262295082,0.16091954022988506,1,1,yahoo,personal_domain
1772,2623.5,0,Tom of Sevenstreams,tom.of.sevenstreams@yahoo.com,Tom,of Sevenstreams,66,3,5,3,222.84,1,2,0,0,6,2,0,3,1,0,0,20.0,157.6,4,1,3,12,0,0,0.045454545454545456,0.05385029617662897,1,1,yahoo,personal_domain
1773,1180.0,0,Tomard,tomard@gmail.com,Tomard,Tomard,56,7,4,6,74.2,1,1,0,1,6,1,9,0,1,1,0,20.0,107.7,3,2,2,17,0,0,0.125,0.22911051212938005,1,1,gmail,personal_domain
1774,3710.0,0,Tommen Baratheon,tommen.baratheon@apple.com,Tommen,Baratheon,46,1,7,9,37.0,1,5,0,1,6,1,46,0,1,1,1,10.0,132.1,2,1,3,13,0,0,0.021739130434782608,0.35135135135135137,0,0,apple,professional_domain
1775,4020.0,0,Tormund,tormund@gmail.com,Tormund,Tormund,70,3,10,10,116.7,0,0,0,1,6,2,0,3,2,0,0,20.0,190.5,6,1,4,11,302,0,0.04285714285714286,0.09425878320479862,1,1,gmail,personal_domain
1776,639.0,0,Torrek,torrek@yahoo.com,Torrek,Torrek,13,7,12,3,90.0,1,0,0,1,6,1,11,0,0,0,0,30.0,66.0,3,0,1,19,0,0,0.5384615384615384,0.2111111111111111,1,1,yahoo,personal_domain
1777,1680.0,0,Torren Liddle,torren.liddle@aol.com,Torren,Liddle,105,4,4,9,76.55,1,3,0,1,5,2,26,0,0,1,0,10.0,164.2,5,1,3,13,0,0,0.0380952380952381,0.1698236446766819,0,0,aol,junk_domain
1778,1100.0,0,Torwynd,torwynd@gmail.com,Torwynd,Torwynd,91,3,6,7,97.5,1,0,0,1,5,2,0,0,9,0,0,20.0,98.4,3,0,2,15,164,0,0.03296703296703297,0.15384615384615385,1,1,gmail,personal_domain
1779,1225.0,0,Red Alyn of the Rosewood,red.alyn.of.the.rosewood@msn.com,Red,Alyn of the Rosewood,51,3,7,10,17.2,1,2,0,0,5,2,0,0,6,0,0,10.0,136.5,4,0,3,13,376,0,0.058823529411764705,0.7558139534883721,1,1,msn,junk_domain
1780,2593.5,0,Aegon Frey (son of Stevron),aegon.frey.(son.of.stevron)@aol.com,Aegon,Frey ,56,3,8,3,75.0,1,0,0,0,7,2,0,0,2,0,0,10.0,187.4,5,1,3,12,0,0,0.05357142857142857,0.16,1,1,aol,junk_domain
1781,2683.5,0,Jaehaerys I Targaryen,jaehaerys.i.targaryen@aol.com,Jaehaerys,I Targaryen,49,9,7,7,114.74,1,1,0,1,5,1,4,0,8,1,0,10.0,142.8,4,0,3,13,256,0,0.1836734693877551,0.11329963395502876,1,1,aol,junk_domain
1782,2940.0,0,Melisandre,melisandre@passport.com,Melisandre,Melisandre,89,9,7,2,86.39,1,1,0,0,6,2,4,2,6,0,0,20.0,143.2,5,1,3,14,206,0,0.10112359550561797,0.16205579349461743,1,1,passport,junk_domain
1783,1760.0,0,Ryk,ryk@msn.com,Ryk,Ryk,61,3,6,10,96.37,1,0,0,1,6,2,3,4,5,1,1,10.0,153.6,4,1,3,14,0,0,0.04918032786885246,0.14527342533983603,1,1,msn,junk_domain
1784,1589.0,0,Malleon,malleon@msn.com,Malleon,Malleon,64,6,6,1,115.16,1,1,0,1,5,2,0,0,1,0,0,20.0,138.6,4,1,3,13,328,0,0.09375,0.11288641889544981,1,1,msn,junk_domain
1785,1976.0,0,Jorgen,jorgen@hotmail.com,Jorgen,Jorgen,87,3,4,1,97.24,1,0,0,1,5,2,12,7,4,0,0,10.0,246.1,5,2,3,13,265,0,0.034482758620689655,0.13368983957219252,1,1,hotmail,junk_domain
1786,1815.0,0,Gawen Glover,gawen.glover@msn.com,Gawen,Glover,142,3,6,9,90.0,1,2,0,1,6,2,3,0,1,0,0,30.0,126.2,4,1,3,12,0,0,0.02112676056338028,0.13333333333333333,1,1,msn,junk_domain
1787,1365.0,0,Alys Arryn,alys.arryn@live.com,Alys,Arryn,34,4,6,9,86.0,1,1,0,0,6,1,7,0,1,1,0,30.0,169.4,5,1,3,13,0,0,0.11764705882352941,0.1511627906976744,1,1,live,junk_domain
1788,1830.0,0,Mors Manwoody,mors.manwoody@msn.com,Mors,Manwoody,41,9,5,6,110.04,1,0,1,0,5,1,11,0,2,0,0,30.0,142.7,5,0,3,14,0,0,0.21951219512195122,0.1272264631043257,1,1,msn,junk_domain
1789,1239.0,0,Rodrik Cassel,rodrik.cassel@msn.com,Rodrik,Cassel,74,8,6,1,68.4,1,1,0,1,6,2,14,1,1,0,0,20.0,104.0,3,0,3,13,0,0,0.10810810810810811,0.19005847953216373,1,1,msn,junk_domain
1790,1440.0,0,Zollo,zollo@aol.com,Zollo,Zollo,31,8,6,10,117.44,1,0,0,1,5,2,7,0,0,1,0,20.0,152.4,5,0,2,16,180,0,0.25806451612903225,0.1362397820163488,1,1,aol,junk_domain
1791,1195.0,0,Mors Martell (brother of Doran),mors.martell.(brother.of.doran)@me.com,Mors,Martell ,75,5,5,3,120.78999999999999,1,0,0,0,6,1,11,0,0,0,0,30.0,94.5,3,1,2,15,0,0,0.06666666666666667,0.12418246543588046,1,1,me,junk_domain
1792,1200.0,0,Ghost of High Heart,ghost.of.high.heart@passport.com,Ghost,of High Heart,35,5,4,8,99.81,1,0,0,1,5,1,3,0,4,1,0,20.0,107.3,4,0,2,15,340,0,0.14285714285714285,0.15028554253080853,1,1,passport,junk_domain
1793,1487.5,0,Taena of Myr,taena.of.myr@msn.com,Taena,of Myr,13,1,11,5,59.1,0,0,0,1,5,1,4,0,4,1,0,20.0,87.6,3,0,2,14,0,0,0.07692307692307693,0.23688663282571912,1,1,msn,junk_domain
1794,640.0,0,Mellei,mellei@passport.com,Mellei,Mellei,13,7,11,10,41.0,1,2,0,0,5,2,0,4,6,1,0,10.0,67.0,2,0,1,18,0,0,0.5384615384615384,0.43902439024390244,1,1,passport,junk_domain
1795,1160.0,0,Frynne,frynne@hotmail.com,Frynne,Frynne,29,4,5,7,111.56,1,1,0,0,5,1,35,0,2,0,0,10.0,88.2,2,0,2,16,52,0,0.13793103448275862,0.14342058085335246,0,0,hotmail,junk_domain
